,POSTAL,ENVIOS,TOTAL,CANTIDAD,LATITUDE,LONGITUDE,LUGAR,ESTADO,COLONIA,VENTA,SUCURSAL
192,13520,1,748.52,4.0,19.277,-99.0028,Tláhuac,Distrito Federal,Francisco Villa,$748.52,INTERNET
193,13530,1,280.0,1.0,19.254150000000003,-98.99965,Tláhuac,Distrito Federal,"Jaime Torres Bodet, La Asunción",$280.00,INTERNET
194,13540,1,192.5,1.0,19.2551,-99.0061,Tláhuac,Distrito Federal,"El Rosario, Tierra Blanca",$192.50,INTERNET
195,14000,1,440.0,1.0,19.2951,-99.1621,Tlalpan,Distrito Federal,"Tlalpan, Tlalpan Centro",$440.00,INTERNET
196,14020,1,390.5,2.0,19.3,-99.1889,Tlalpan,Distrito Federal,Villa Olímpica,$390.50,INTERNET
197,14050,1,1004.15,4.0,19.294,-99.1624,Tlalpan,Distrito Federal,Toriello Guerra,"$1,004.15",INTERNET
198,14090,1,299.0,1.0,19.1983,-99.2063,Tlalpan,Distrito Federal,La Joya,$299.00,INTERNET
199,14100,1,149.0,1.0,19.2759,-99.243,Tlalpan,Distrito Federal,"Pedregal de San Nicolás 4A Sección, Pedregal de San Nicolás 1A Sección, Pedregal de San Nicolás 5A Sección, Pedregal de San Nicolás 2A Sección, Pedregal de San Nicolás 3A Sección",$149.00,INTERNET
200,14140,4,1365.84,8.0,19.3057,-99.2269,Tlalpan,Distrito Federal,Fuentes del Pedregal,"$1,365.84",INTERNET
201,14200,3,2553.0699999999997,9.0,19.30035,-99.21915,Tlalpan,Distrito Federal,"Héroes de Padierna, Jardines del Ajusco","$2,553.07",INTERNET
202,14210,1,191.25,1.0,19.3008,-99.2035,Tlalpan,Distrito Federal,Jardines en la Montaña,$191.25,INTERNET
203,14250,3,1003.0,5.0,19.37515,-99.201725,Tlalpan,Distrito Federal,"Miguel Hidalgo, Miguel Hidalgo 4A Sección, Miguel Hidalgo 2A Sección, Miguel Hidalgo 3A Sección","$1,003.00",INTERNET
204,14269,2,2572.27,6.0,19.2852,-99.2091,Tlalpan,Distrito Federal,Barrio La Fama,"$2,572.27",INTERNET
205,14300,47,22701.11,72.0,19.299433333333337,-99.1263,Tlalpan,Distrito Federal,"Residencial Miramontes, Residencial Acoxpa, Nueva Oriental Coapa","$22,701.11",INTERNET
206,14310,1,595.52,3.0,19.2955,-99.1521,Tlalpan,Distrito Federal,"Belisario Domínguez, Vergel Tlalpan, Floresta Coyoacán",$595.52,INTERNET
207,14330,1,279.0,1.0,19.2995,-99.1123,Tlalpan,Distrito Federal,"Rinconada Coapa 1A Sección, Residencial Hacienda Coapa, Granjas Coapa",$279.00,INTERNET
208,14370,2,1353.75,3.0,19.2947,-99.1493,Tlalpan,Distrito Federal,"Villa Lázaro Cárdenas, Hacienda de San Juan de Tlalpan 2a Sección, San Lorenzo Huipulco, Residencial Chimali","$1,353.75",INTERNET
209,14390,3,274.0,3.0,19.27525,-99.1503,Tlalpan,Distrito Federal,"Narciso Mendoza, Residencial Villa Coapa, Rinconada Las Hadas, Villa Coapa",$274.00,INTERNET
210,14400,2,712.76,2.0,19.252,-99.1708,Tlalpan,Distrito Federal,San Andrés Totoltepec,$712.76,INTERNET
211,14410,1,1216.65,3.0,19.2848,-99.1825,Tlalpan,Distrito Federal,Fuentes Brotantes,"$1,216.65",INTERNET
212,14449,1,187.96,3.0,19.2697,-99.1752,Tlalpan,Distrito Federal,"El Mirador 1A Sección, El Mirador 3A Sección, El Mirador 2A Sección",$187.96,INTERNET
213,14630,1,938.0,3.0,19.28335,-99.14625,Tlalpan,Distrito Federal,"Villa Tlalpan, Chimalcoyoc",$938.00,INTERNET
214,14710,1,157.5,1.0,19.2212,-99.1948,Tlalpan,Distrito Federal,Santo Tomas Ajusco,$157.50,INTERNET
215,15000,2,443.0,2.0,19.4127,-99.0879,Venustiano Carranza,Distrito Federal,General Ignacio Zaragoza,$443.00,INTERNET
216,15020,2,418.0,2.0,19.4092,-99.0819,Venustiano Carranza,Distrito Federal,Puebla,$418.00,INTERNET
217,15300,2,1973.19,8.0,19.4407,-99.1088,Venustiano Carranza,Distrito Federal,20 de Noviembre,"$1,973.19",INTERNET
218,15500,1,1005.0,2.0,19.4348,-99.0886,Venustiano Carranza,Distrito Federal,Moctezuma 1a Sección,"$1,005.00",INTERNET
219,15520,1,328.67,4.0,19.4387,-99.083,Venustiano Carranza,Distrito Federal,Peñón de los Baños,$328.67,INTERNET
220,15530,1,347.02,2.0,19.4348,-99.0886,Venustiano Carranza,Distrito Federal,Moctezuma 2a Sección,$347.02,INTERNET
221,15670,1,520.52,2.0,19.422,-99.0715,Venustiano Carranza,Distrito Federal,Adolfo López Mateos,$520.52,INTERNET
222,15810,1,2577.0,3.0,19.4202,-99.1241,Venustiano Carranza,Distrito Federal,Merced Balbuena,"$2,577.00",INTERNET
223,15820,1,149.0,1.0,19.4156,-99.1251,Venustiano Carranza,Distrito Federal,Lorenzo Boturini,$149.00,INTERNET
224,15840,1,636.27,2.0,19.4108,-99.1231,Venustiano Carranza,Distrito Federal,Sevilla,$636.27,INTERNET
225,15900,2,538.52,3.0,19.4157,-99.1055,Venustiano Carranza,Distrito Federal,Jardín Balbuena,$538.52,INTERNET
226,15990,1,888.0,2.0,19.4305,-99.0931,Venustiano Carranza,Distrito Federal,Álvaro Obregón,$888.00,INTERNET
227,16020,4,3775.52,6.0,19.2713,-99.13275,Xochimilco,Distrito Federal,"San Juan Tepepan, Santa María Tepepan","$3,775.52",INTERNET
228,16030,2,587.0,3.0,19.27438,-99.11686,Xochimilco,Distrito Federal,"Potrero de San Bernardino, Ampliación La Noria, División del Norte INFONAVIT, La Noria, Huichapan",$587.00,INTERNET
229,16034,1,109.04,1.0,19.3341,-99.139,Xochimilco,Distrito Federal,Barrio 18,$109.04,INTERNET
230,16059,1,159.0,1.0,19.249,-99.1052,Xochimilco,Distrito Federal,"Las Gárgolas, Pblo. Stgo.Tepalcatlalpan, U. H. Rinconada del Sur",$159.00,INTERNET
231,16070,1,789.52,2.0,19.2925,-99.118,Xochimilco,Distrito Federal,"Barrio Santa Crucita, Barrio Belén, Barrio El Rosario, Barrio La Guadalupita",$789.52,INTERNET
232,16200,1,230.0,1.0,19.2533,-99.1115,Xochimilco,Distrito Federal,Santiago Tepalcatlalpan,$230.00,INTERNET
233,16429,1,915.52,3.0,19.2501,-99.0908,Xochimilco,Distrito Federal,Rancho Tejomulco,$915.52,INTERNET
234,16810,1,165.0,1.0,19.315466666666666,-99.11498333333331,Xochimilco,Distrito Federal,"Nueva Tenochtitlán, El Mirador 2a Sección, Santa Inés, Cerro Grande, Rosario Tlali, San Andrés Ahuayucan",$165.00,INTERNET
235,20010,1,109.0,1.0,21.9644,-102.3192,Aguascalientes,Aguascalientes,"Ramon Romo Franco, Las Brisas, San Cayetano, Olivares Santana, Colinas del Rio",$109.00,INTERNET
236,20190,1,1581.35,6.0,21.6858,-102.4515,Aguascalientes,Aguascalientes,"Héroes, La Mancha, La Hacienda","$1,581.35",INTERNET
237,20286,1,1047.75,4.0,21.8518,-102.2122,Aguascalientes,Aguascalientes,"Providencia, Barlovento, Paseos de Santa Mónica, Vicente Guerrero, Bosque Real, Villa Capri, Rinconada Santa Mónica, Rancho Santa Mónica, Villas San Antonio, Villas del Pilar 1a Sección","$1,047.75",INTERNET
238,20900,1,1131.85,4.0,21.90625714285714,-102.37228571428572,Jesús María,Aguascalientes,"Residencial Campestre Ingles, Las Pérgolas, La Nogalera, Trojes del Norte, Los Olivos, Trojes del Norte II, Santo Domingo, Residencial Villa Campestre, Puerta Norte, Residencial Misión de San José, Rinconada Maravillas, Valle Escondido, Maravillas, Corral de Barrancos","$1,131.85",INTERNET
239,20905,1,465.93,2.0,21.96846,-102.31736,Jesús María,Aguascalientes,"Los Arenales, La Lomita de Paso Blanco (Las Canoas), Los Sauces, Miravalle, Paso Blanco",$465.93,INTERNET
240,21240,1,1335.52,6.0,31.949925,-115.198675,Mexicali,Baja California,"Vista Hermosa, Santa Maria, Prohogar, Cataviña","$1,335.52",INTERNET
241,21255,1,119.0,1.0,32.5346,-115.0741,Mexicali,Baja California,"Montecarlo, Montecarlo 3a Sección, Residencial Puerta de Alcalá, Villas San Ángel, Puerta de Hierro, Quinta Montecarlo, Residencial Casa Maya, Residencial Casa Maya II, Balboa Residencial, Montecarlo 2a Sección",$119.00,INTERNET
242,21449,1,1260.38,10.0,32.4893,-116.5534,Tecate,Baja California,"Ampliación Colinas de Cuchuma, Solidaridad, Colinas de Cuchuma","$1,260.38",INTERNET
243,21620,1,1087.93,2.0,32.53621666666667,-115.20619166666664,Mexicali,Baja California,"Ángeles de Puebla, Gómez, Hechicera Estación, Puebla, El Peligro, Querétaro, Rincones de Puebla, Sinaloa, Misión de Puebla, Rincones de Puebla Segunda Sección, Pólvora, San Luis Potosí","$1,087.93",INTERNET
244,22010,1,1047.52,4.0,32.496766666666666,-116.79406666666668,Tijuana,Baja California,"Zona Urbana Río Tijuana, Empleados Federales, Cuauhtémoc","$1,047.52",INTERNET
245,22046,1,229.0,1.0,32.47284285714286,-117.00107142857144,Tijuana,Baja California,"Madero Sur, Laderas de Monterrey, Rincón Toscano, Cumbres de Juárez, Guadalajara, Fundadores, Monterrey",$229.00,INTERNET
246,22125,1,485.93,2.0,32.43026666666666,-116.90063333333332,Tijuana,Baja California,"Bosques de La Presa, Los Reyes, Villas de Baja California, Colinas de la Presa, Lomas de La Presa, Los Naranjos",$485.93,INTERNET
247,22195,1,684.9300000000001,3.0,32.40154444444445,-116.83006666666668,Tijuana,Baja California,"Real del Monte, Los Olivos Norte, Santa Anita, Monte Bello, El Mirador (La Mesa), Hipódromo Dos, Colinas de San Ángel, Sonora, Camino Real",$684.93,INTERNET
248,22200,3,1422.9900000000002,6.0,32.3617,-116.7366,Tijuana,Baja California,"Loma Bonita, Buenos Aires Norte, Jardín Dorado","$1,422.99",INTERNET
249,22204,1,377.13,2.0,32.329181818181816,-116.68644545454544,Tijuana,Baja California,"Altiplano, Valle Verde, Planicie, Valle Imperial, Colas del Matamoros, Ribera del Bosque, El Peñón, Altiplano 5a Sección, Villa Residencial del Bosque, Ejido Matamoros, El Mirador",$377.13,INTERNET
250,22506,1,902.9300000000001,2.0,32.4538,-116.9963,Tijuana,Baja California,"Playas de Tijuana Sección Triangulo de Oro, Playas de Tijuana Sección Costa Azul, Playas de Tijuana Sección Costa Hermosa, Playas de Tijuana Sección Costa de Oro",$902.93,INTERNET
251,22650,1,506.93,2.0,32.4273,-117.0268,Tijuana,Baja California,"Loma Blanca, Las 2 Palmas, Cuesta Blanca",$506.93,INTERNET
252,22760,1,392.93,2.0,31.930025,-116.707675,Ensenada,Baja California,"Colinas Del Mar, Santa Anita, Lomas Del Sauzal, Santa Cruz, Manchuria, El Sauzal, Bajamar, Cíbolas Del Mar",$392.93,INTERNET
253,22785,1,3201.68,10.0,31.78459347826087,-116.58850217391304,Ensenada,Baja California,"Valle de Chapultepec, El Ciprés, Todos los Santos, Juan Diego, Aeropuerto, Escritores, 23 de Noviembre, Conjunto Artesanal, Villas Residencial del Rey, Villas Residencial del Real IV 3ra. Sección, Villas Residencial del Real IV 2da. Sección, Villas Residencial del Real IV 1ra. Sección, Villas Residencial del Real, Villas del Rey, Villas del Real Residencial (aeropuerto), Villas del Real 4a Sección, Villas del Real 3a Sección, Villas del Real 2a Sección, Villas del Campo, Siena Residencial, Santo Domingo Residencial, San Borja Residencial, Residencial el Rey, Real de San Fernando, Praderas del Ciprés Sección I, Praderas del Ciprés Sección 2, Pórticos del Mar 3, Pórticos del Mar 1, Polígono III, Jardines del Mar, Chapultepec del Mar, Villa del Real, El Naranjo, Domingo Luna, Vista Hermosa, Rinconada del Pedregal, Playas de Chapultepec, Pórticos del Mar 2, Brisa del Mar, Lomas de San Fernando 2, Jardines, Lomas de San Fernando 1, Vista del Mar, Villas del Mar, Chapultepec, Las Palmas","$3,201.68",INTERNET
254,22819,1,329.93,3.0,31.9494125,-116.569425,Ensenada,Baja California,"Rogelio Appel Chacón, Residencial del Prado Dos, Popular Valle Verde 2, Residencial del Prado Uno, Ricardo Flores Magón, Misiones de La Presa, Los Encinos, Balcones de La Presa",$329.93,INTERNET
255,23060,1,422.93,2.0,24.01408888888889,-110.2653111111111,La Paz,Baja California Sur,"Lomas de Cataviña, Barrio El Manglito, Quinta Esmeralda, Inalámbrica, Pueblo Nuevo, San Pablo, Su Casa, California, Primero de Mayo",$422.93,INTERNET
256,23088,1,2242.92,7.0,24.08229333333333,-110.30859333333332,La Paz,Baja California Sur,"El Zacatal, Agua Clara, Calafia, Arcoiris, La Fuente, Ayuntamiento, Ampliación Ayuntamiento, Arcoiris II, El Camino Real, Del Mar Residencial, Cola de la Ballena, Real del Sol, Perla del Golfo, Arcoiris III, I.T.R.","$2,242.92",INTERNET
257,23090,2,2713.62,12.0,23.979688,-110.27074,La Paz,Baja California Sur,"Casa Blanca, Jardines de La Paz, Inalapa, La Esperanza, San José, San Marino, Capullo, Benito Juárez, Bugambilias, Marina Sol, Atardeceres, Solidaridad INFONAVIT, La Esperanza 3, San Antonio El Zacatal, Arcos del Sol, Privadas del Sol, Puesta del Sol, El Conchalito, Misión las Palmas, La Esperanza 2, Los Girasoles, Solidaridad, Arcos del Sol I, Tulipanes, Campestre","$2,713.62",INTERNET
258,23880,1,820.4300000000001,2.0,25.882166666666663,-111.49386666666668,Loreto,Baja California Sur,"Nuevo Loreto, El Jaral, Zaragoza, Exploradores, INFONAVIT, Obrera, Miramar, Misioneros, Centro",$820.43,INTERNET
259,24040,1,1877.93,7.0,19.5807,-90.2569,Campeche,Campeche,"San José, Privada Narciso Mendoza, San Román","$1,877.93",INTERNET
260,24050,1,279.52,2.0,19.67888,-90.32922,Campeche,Campeche,"Hollywood, Belén I, Belén II, Parque Residencial La Noria, Candelaria, Santa Ana, La Huerta, Privada Guadalupana, Campeche 1, La Paz",$279.52,INTERNET
261,24100,1,1077.52,3.0,18.6392,-91.8344,Carmen,Campeche,Ciudad del Carmen Centro,"$1,077.52",INTERNET
262,24115,1,1260.3,8.0,18.63064,-91.7623,Carmen,Campeche,"Marina del Rey, Morelos, Monte Bello, Miami, Playa Norte","$1,260.30",INTERNET
263,25017,1,1410.9,6.0,25.3788,-101.204,Saltillo,Coahuila de Zaragoza,Morelos,"$1,410.90",INTERNET
264,25020,1,437.93,2.0,25.2261,-101.0077,Saltillo,Coahuila de Zaragoza,"Provivienda, Zapaliname, Valle de San Ramón, Urdiñola, San Ramón, San Esteban",$437.93,INTERNET
265,25065,1,432.93,2.0,25.17462,-101.07005999999998,Saltillo,Coahuila de Zaragoza,"Huertas de San Lorenzo, Patria Libre, 15 de Abril, Jesús Garcia Corona, Nueva Reforma",$432.93,INTERNET
266,25117,1,415.65,2.0,25.1931,-101.0364,Saltillo,Coahuila de Zaragoza,Santa Fe,$415.65,INTERNET
267,25204,2,3228.25,9.0,25.122592307692308,-101.1102923076923,Saltillo,Coahuila de Zaragoza,"Los Pinos 1er Sector, San Patricio Plus, Villas de Aranjuez, Villas de San Miguel, Villa Toscana, Los Siller, Los González, San Alberto, San José, San Patricio, San Jerónimo, Habita, Los Pinos","$3,228.25",INTERNET
268,25260,2,1616.08,4.0,25.1898,-101.0481,Saltillo,Coahuila de Zaragoza,"Jardines del Valle, Universidad, Insurgentes, Universidad Norte, Los Maestros","$1,616.08",INTERNET
269,25295,1,471.25,2.0,25.253416666666663,-100.9892,Saltillo,Coahuila de Zaragoza,"Las Margaritas, La Palmilla, Villa Bonita, Residencial El Tapanco, Las Praderas III, Las Praderas",$471.25,INTERNET
270,25298,1,770.9000000000001,3.0,25.36066666666667,-100.97584444444443,Saltillo,Coahuila de Zaragoza,"Alondra, Portareal, Parque Industrial Mega, Puerta del Rey, Jardines de los Bosques, El Toreo, La Ciudadela, La Cieneguita, La Aurora, Santa Cristina, Emiliano Zapata, San Luis, San Ángel, 10 de Octubre, Rosales de La Aurora, Hacienda San Carlos, Real Villas de La Aurora, Los Manantiales, Los Molinos, Universidad la Salle, Villas del Camino Real, San José Oriente, Conejo Ixtlero, Santa Cristina Oriente, Plaza, La Palmilla, Torrecillas y Ramones",$770.90,INTERNET
271,25730,1,727.27,3.0,26.91319230769231,-101.2934923076923,Monclova,Coahuila de Zaragoza,"Jardines de Guanajuato, Del Prado, Aguanaval, Jardines del Valle, Del Valle, El Pueblo, Guanajuato, Palma, Cuauhtémoc, El Milagro, Chapultepec, Saltillo, Los Nogales",$727.27,INTERNET
272,26070,1,410.52,2.0,28.700278571428573,-100.54645,Piedras Negras,Coahuila de Zaragoza,"Las Palmas Sector II, ISSSTE, Venustiano Carranza Sur, Real del Norte, Nueva Americana, Venustiano Carranza Norte, San Felipe, Magisterio, Las Palmas, Las Delicias, El Pedregal, Chapultepec, Lomas del Mirador, Mirador",$410.52,INTERNET
273,26730,1,417.93,2.0,27.9355,-101.5084,Sabinas,Coahuila de Zaragoza,Reynera,$417.93,INTERNET
274,27018,1,2798.27,3.0,25.52427692307693,-103.36567692307692,Torreón,Coahuila de Zaragoza,"La Ciénega, Ampliación Senderos, Residencial Cumbres, Quintas Ibero, Residencial el Fresno, Villas de la Ibero, Residencial Senderos, Residencial los Fresnos, Residencial Galerías, Real del Nogalar, Magisterio Iberoamericana, La Arboleda, Campiñas de Iberia","$2,798.27",INTERNET
275,28017,3,2989.13,10.0,19.252904545454545,-103.70522272727273,Colima,Colima,"Bugambilias, Lomas Verdes, Colinas de Santa Bárbara, Jardines Vista Hermosa, Residencial Esmeralda Norte, Residencial Esmeralda, Villas Colinas, Colinas de Santa Fe, Jardines de La Hacienda, Lomas del Valle, Paseo de la Cantera, Paseo de la Hacienda, Privada San Rafael, Residencial Real Santa Bárbara, Residencial Santa Bárbara, Residencial Victoria, Villanova, Santa Gertrudis, Las Palmas, Residencial Puerta del Sol, Parque Royal, Residencial Los Olivos","$2,989.13",INTERNET
276,28040,1,341.93,2.0,19.23525,-103.660075,Colima,Colima,"Burócratas Municipales, INFONAVIT La Estancia, Las Víboras, Camino Real",$341.93,INTERNET
277,28869,1,736.9300000000001,2.0,19.14237142857143,-104.3496,Manzanillo,Colima,"Marimar, Cantalegre, La Joya II, Aguazul, Almendros Residencial, Barrio Nuevo Salagua, El Campanario, Elías Zamora Verduzco, López de Legaspi, Los Mangos, Nuevo Salagua, Obispo Sergio Méndez Arceo, Paraiso Salagua, Rosa Morada, Santa Sofía, Valle Salagua, Villa Flamingos, Puerta del Sol, Las Palmas, Arboledas, Guadalupe Victoria",$736.93,INTERNET
278,28988,1,846.13,3.0,19.2712,-103.74045,Villa de Álvarez,Colima,"El Llano, Campestre",$846.13,INTERNET
279,28989,1,429.93,3.0,19.27551,-103.75836,Villa de Álvarez,Colima,"Leandro Valle, Puerta de Hierro, Las Tunas, Prados de La Villa, La Comarca, Montellano, Real de Minas, Campestre Bugambilias, Villa de Alba, Burócratas del Estado",$429.93,INTERNET
280,29039,1,960.1800000000001,4.0,16.69876,-93.18298,Tuxtla Gutiérrez,Chiapas,"Profesor Daniel Robles Sasso, Penipak Norte, Miravalle, San Jorge, Miravalle 2a Sección, Paraíso Alto, Fovissste Paraíso, San Pedro Popular (San Pedro Mirador), Paraíso Bajo, Tuxtla Nuevo",$960.18,INTERNET
281,29040,1,711.6800000000001,2.0,16.746133333333333,-93.10256666666666,Tuxtla Gutiérrez,Chiapas,"Electricistas, Ampliación Las Palmas, Real del Bosque, El Retiro, El Brasilito, San Roque, Las Palmas, Buena Ventura, Santos",$711.68,INTERNET
282,29049,1,849.1700000000001,3.0,16.758605,-93.141595,Tuxtla Gutiérrez,Chiapas,"Unidad Chiapaneca, El Bosque, San Fernando, San Cayetano, Paso Limón, Paraíso II, Paraíso I, Las Águilas, San Pedro Progresivo, Infonavit El Rosario, 21 de Septiembre, Ampliación Arroyo Blanco, San Pedro y Cayetano, Jardines del Pedregal, San Pedro, Paulino Aguilar Paniagua, 16 de Julio, La Esperanza, San Isidro, Arroyo Blanco",$849.17,INTERNET
283,29065,1,686.9300000000001,3.0,16.74925,-93.12615,Tuxtla Gutiérrez,Chiapas,"Las Lomas, Dr.Romeo Rincón",$686.93,INTERNET
284,29067,1,925.4300000000001,2.0,16.75372727272727,-93.1210818181818,Tuxtla Gutiérrez,Chiapas,"El Zoque, Bosques del Sur, Xamaipak, Bosques de los Cedros, Ampliación Cocal, 28 de Julio, Lomas del Sur, Diana Laura Riojas de Colosio, El Cocal, Belén, Vista Hermosa",$925.43,INTERNET
285,29100,1,1833.25,4.0,16.7078,-93.1133,Tuxtla Gutiérrez,Chiapas,"Copoya, El Jobo","$1,833.25",INTERNET
286,29220,1,1064.5,8.0,16.4659,-92.4411,San Cristóbal de las Casas,Chiapas,"Los Laureles, Revolución Mexicana, San Juan de Dios Cuxtitali, 31 de Marzo, Harvard, El Cerrillo","$1,064.50",INTERNET
287,29240,1,782.9300000000001,2.0,16.69294,-92.60554,San Cristóbal de las Casas,Chiapas,"San Ramón, 1ro de Mayo, De Mexicanos, La Isla, La Merced",$782.93,INTERNET
288,29263,1,1053.93,3.0,16.63,-92.5019,San Cristóbal de las Casas,Chiapas,Lomas de Huitepec,"$1,053.93",INTERNET
289,30060,1,1666.93,5.0,16.2426,-92.1681,Comitán de Domínguez,Chiapas,Candelaria,"$1,666.93",INTERNET
290,30470,1,479.0,1.0,16.3103,-93.2682,Villaflores,Chiapas,Miguel Hidalgo (Concepción),$479.00,INTERNET
291,30700,1,429.0,1.0,14.9087,-92.2613,Tapachula,Chiapas,Tapachula Centro,$429.00,INTERNET
292,31000,1,5494.82,32.0,29.02673333333333,-106.24383333333331,Chihuahua,Chihuahua,"San Pedro, Parque Rotario, Sector Bolívar, Zona Centro, El Bajo, Colon","$5,494.82",INTERNET
293,31050,1,2219.75,4.0,28.9618875,-106.4412,Chihuahua,Chihuahua,"Pablo Amaya Sur, Pablo Amaya Norte, Dale, Los Álamos Unidad, Rincones de Santa Rosa, Bellavista, Santa Rosa, Melchor Ocampo","$2,219.75",INTERNET
294,31100,1,599.52,5.0,28.555485714285712,-106.16898571428572,Chihuahua,Chihuahua,"Roma V, Las Granjas, Militar, San Ignacio, Lagos, Roma III, Karike, Roma IV, Lomas Vallarta, Zaragoza, Vallarta Infonavit, San Agustín, San Agustin, San Jorge",$599.52,INTERNET
295,31136,1,1305.0,4.0,28.74237,-106.21135,Chihuahua,Chihuahua,"Chihuahua Siglo XXI, Chihuahua 2094, Quintas Quijote I, II y III, Alamedas, José María Ponce de León, Complejo Industrial Chihuahua, Sergio de La Torre Hernandez I, Chihuahua 2000 II Etapa, Chihuahua 2000 III Etapa, Chihuahua 2000 I Etapa","$1,305.00",INTERNET
296,31203,1,608.9300000000001,2.0,28.81026923076923,-106.13273846153848,Chihuahua,Chihuahua,"Vicente Guerrero, Angel Trías, San Felipe II, San Felipe III, Ampliación Parques de San Felipe, Adición Sur Universidad, Leones Universidad, Unidad Universidad, San Felipe I, San Felipe V, San Felipe Viejo, Parques de San Felipe, San Felipe IV",$608.93,INTERNET
297,31207,1,1315.58,3.0,28.78546956521739,-106.1197260869565,Chihuahua,Chihuahua,"Las Fuentes, Lomas Altas III, Puerta de Hierro II, Las Fuentes IV, Las Fuentes I, Las Fuentes III, Lomas Altas I, Lomas Altas II, Puerta de Hierro IV, Las Fuentes II, Puerta de Hierro I, Puerta de Hierro III, Senda Real, Verandah Residencial, Lomas del Rejón, Lomas Altas V, Lomas Altas IV, Fuentes del Sol, Encordada del Bosque, Diamante Reliz, Cerrada Andalucia, Avícola I, Cerrada Vista Real","$1,315.58",INTERNET
298,31213,1,596.6800000000001,5.0,28.7763,-106.08039999999998,Chihuahua,Chihuahua,"Campanario III c, Campestre Residencial I, Campestre Residencial IV, Campanario II, Campanario III b, Campanario III a, Campanario, Campestre Residencial III, Club Campestre, Campanario IV, Vistas Campestre, Campestre Residencial II, Campanario III, Monte Vesubio",$596.68,INTERNET
